feature_id,osm_id,osm_name,osm_ref,osm_fclass,entity_key,total_length_km,status,risk_level,current_high_cell_count,current_severe_cell_count,current_exposed_cell_count,current_exposed_length_km,24h_high_cell_count,24h_severe_cell_count,24h_exposed_cell_count,24h_exposed_length_km,48h_high_cell_count,48h_severe_cell_count,48h_exposed_cell_count,48h_exposed_length_km,72h_high_cell_count,72h_severe_cell_count,72h_exposed_cell_count,72h_exposed_length_km
OSM-ROAD-1273270069,1273270069,,,path,osm:1273270069:154,0.907,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273650314,1273650314,,,unclassified,osm:1273650314:155,1.315,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1274810028,1274810028,,,path,osm:1274810028:156,0.131,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273270078,1273270078,,,unclassified,osm:1273270078:157,0.098,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1267315783,1267315783,,,unclassified,osm:1267315783:158,2.125,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1245519318,1245519318,,,service,osm:1245519318:159,0.088,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254158112,1254158112,,,service,osm:1254158112:160,0.06,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1245519315,1245519315,,,path,osm:1245519315:161,0.103,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1245519316,1245519316,,,unclassified,osm:1245519316:162,0.332,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254165538,1254165538,,,path,osm:1254165538:163,0.104,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.051,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1245519314,1245519314,,,service,osm:1245519314:164,0.059,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1244778295,1244778295,,,path,osm:1244778295:165,0.118,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.021,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1244778294,1244778294,,,path,osm:1244778294:166,0.188,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.093,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1244778296,1244778296,,,path,osm:1244778296:167,0.112,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.029,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254165539,1254165539,,,path,osm:1254165539:168,0.127,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.05,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273270072,1273270072,,,path,osm:1273270072:169,0.359,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273270071,1273270071,,,unclassified,osm:1273270071:170,0.11,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1257635605,1257635605,,,unclassified,osm:1257635605:171,0.745,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1271742964,1271742964,,,service,osm:1271742964:172,0.032,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1271742963,1271742963,,,path,osm:1271742963:173,0.195,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273270076,1273270076,,,unclassified,osm:1273270076:174,0.704,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273270081,1273270081,,,unclassified,osm:1273270081:175,0.487,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273270084,1273270084,,,unclassified,osm:1273270084:176,0.044,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1263629994,1263629994,,,unclassified,osm:1263629994:177,0.14,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-134417405,134417405,,MDR,secondary,ref:mdr,0.139,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1263019012,1263019012,,,path,osm:1263019012:179,0.23,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1263019013,1263019013,,,path,osm:1263019013:180,0.368,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1249172705,1249172705,,,unclassified,osm:1249172705:181,0.625,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.625,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254165536,1254165536,,,path,osm:1254165536:182,0.044,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.044,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254165537,1254165537,,,service,osm:1254165537:183,0.027,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.027,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1262489575,1262489575,,,path,osm:1262489575:184,0.085,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.085,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1263722778,1263722778,,,path,osm:1263722778:185,0.183,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.183,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1244778292,1244778292,,,unclassified,osm:1244778292:186,0.759,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.759,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1244778291,1244778291,,,unclassified,osm:1244778291:187,0.352,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.352,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1263703527,1263703527,,,path,osm:1263703527:188,1.158,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.152,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1245519313,1245519313,,,service,osm:1245519313:189,0.077,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1244957973,1244957973,,,path,osm:1244957973:190,0.127,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-593378608,593378608,,,unclassified,osm:593378608:191,1.27,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254165544,1254165544,,,service,osm:1254165544:192,0.062,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254165540,1254165540,,,residential,osm:1254165540:193,0.013,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1240475070,1240475070,,,service,osm:1240475070:194,0.038,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254165543,1254165543,,,residential,osm:1254165543:195,0.053,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254165541,1254165541,,,path,osm:1254165541:196,0.123,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1254165542,1254165542,,,path,osm:1254165542:197,0.018,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1250216446,1250216446,,,path,osm:1250216446:198,0.212,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-593378597,593378597,,,unclassified,osm:593378597:199,4.294,HIGH RISK,HIGH,2,0,2,2.018,2,0,2,2.018,2,0,2,2.018,2,0,2,2.018
OSM-ROAD-1263629993,1263629993,,,path,osm:1263629993:200,0.424,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273580524,1273580524,,,path,osm:1273580524:201,0.28,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1268739098,1268739098,,,track,osm:1268739098:202,0.128,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273580520,1273580520,,,path,osm:1273580520:203,0.123,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1251985159,1251985159,,,track,osm:1251985159:204,0.943,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1268764351,1268764351,,,track,osm:1268764351:205,0.506,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1264664194,1264664194,,,path,osm:1264664194:206,1.72,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1271776988,1271776988,,,service,osm:1271776988:207,0.093,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1268739113,1268739113,,,path,osm:1268739113:208,0.021,HIGH RISK,HIGH,1,0,1,0.021,1,0,1,0.021,1,0,1,0.021,1,0,1,0.021
OSM-ROAD-1250214182,1250214182,,,path,osm:1250214182:209,0.096,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-451951505,451951505,,,tertiary,osm:451951505:210,20.551,HIGH RISK,HIGH,7,0,7,6.207,8,0,8,7.287,7,0,7,6.207,5,0,5,5.051
OSM-ROAD-1275359197,1275359197,,,path,osm:1275359197:211,0.088,HIGH RISK,HIGH,1,0,1,0.083,1,0,1,0.083,1,0,1,0.083,1,0,1,0.083
OSM-ROAD-1275359198,1275359198,,,path,osm:1275359198:212,0.164,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1275183979,1275183979,,,path,osm:1275183979:213,0.081,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1275183980,1275183980,,,residential,osm:1275183980:214,0.099,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1246940525,1246940525,,,unclassified,osm:1246940525:215,0.099,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1275183987,1275183987,,,path,osm:1275183987:216,0.304,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1275183984,1275183984,,,path,osm:1275183984:217,0.129,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1246940523,1246940523,,,unclassified,osm:1246940523:218,0.324,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1250214184,1250214184,,,unclassified,osm:1250214184:219,0.336,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1250216444,1250216444,,,path,osm:1250216444:220,0.088,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1250214174,1250214174,,,unclassified,osm:1250214174:221,0.416,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1250216443,1250216443,,,path,osm:1250216443:222,0.335,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1240472408,1240472408,,,unclassified,osm:1240472408:223,4.635,HIGH RISK,HIGH,1,0,1,0.502,1,0,1,0.502,1,0,1,0.502,1,0,1,0.502
OSM-ROAD-1250216438,1250216438,,,path,osm:1250216438:224,0.197,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1240472407,1240472407,,,unclassified,osm:1240472407:225,0.189,HIGH RISK,HIGH,1,0,1,0.189,1,0,1,0.189,1,0,1,0.189,1,0,1,0.189
OSM-ROAD-1260659258,1260659258,,,path,osm:1260659258:226,0.033,HIGH RISK,HIGH,1,0,1,0.033,1,0,1,0.033,1,0,1,0.033,1,0,1,0.033
OSM-ROAD-1240472405,1240472405,,,unclassified,osm:1240472405:227,1.467,HIGH RISK,HIGH,1,0,1,1.012,1,0,1,1.012,1,0,1,1.012,1,0,1,1.012
OSM-ROAD-1240472395,1240472395,,,path,osm:1240472395:228,0.439,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1244778293,1244778293,,,path,osm:1244778293:229,0.885,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1251982817,1251982817,,,path,osm:1251982817:230,0.078,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1275166748,1275166748,,,path,osm:1275166748:231,0.415,HIGH RISK,HIGH,1,0,1,0.13,1,0,1,0.13,1,0,1,0.13,1,0,1,0.13
OSM-ROAD-56052398,56052398,,,tertiary,osm:56052398:232,10.902,HIGH RISK,HIGH,3,0,3,3.985,3,0,3,3.985,3,0,3,3.985,3,0,3,3.985
OSM-ROAD-1250214185,1250214185,,,path,osm:1250214185:233,0.259,HIGH RISK,HIGH,1,0,1,0.259,1,0,1,0.259,1,0,1,0.259,1,0,1,0.259
OSM-ROAD-1260659257,1260659257,,,path,osm:1260659257:234,0.145,HIGH RISK,HIGH,1,0,1,0.145,1,0,1,0.145,1,0,1,0.145,1,0,1,0.145
OSM-ROAD-1240472394,1240472394,,,residential,osm:1240472394:235,0.051,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1250015203,1250015203,,,residential,osm:1250015203:236,0.206,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-605893230,605893230,,,unclassified,osm:605893230:237,7.095,HIGH RISK,HIGH,1,0,1,0.014,1,0,1,0.014,1,0,1,0.014,1,0,1,0.014
OSM-ROAD-1272588371,1272588371,,,unclassified,osm:1272588371:238,1.149,HIGH RISK,HIGH,1,0,1,0.356,1,0,1,0.356,1,0,1,0.356,1,0,1,0.356
OSM-ROAD-1271562771,1271562771,,,path,osm:1271562771:239,0.535,HIGH RISK,HIGH,1,0,1,0.535,1,0,1,0.535,1,0,1,0.535,1,0,1,0.535
OSM-ROAD-1263629797,1263629797,,,unclassified,osm:1263629797:240,0.61,HIGH RISK,HIGH,2,0,2,0.61,2,0,2,0.61,2,0,2,0.61,2,0,2,0.61
OSM-ROAD-1268646009,1268646009,,,path,osm:1268646009:241,0.211,HIGH RISK,HIGH,1,0,1,0.211,1,0,1,0.211,1,0,1,0.211,1,0,1,0.211
OSM-ROAD-1268646008,1268646008,,,path,osm:1268646008:242,0.192,HIGH RISK,HIGH,2,0,2,0.192,2,0,2,0.192,2,0,2,0.192,2,0,2,0.192
OSM-ROAD-1272879125,1272879125,,,path,osm:1272879125:243,0.202,HIGH RISK,HIGH,1,0,1,0.07,1,0,1,0.07,1,0,1,0.07,1,0,1,0.07
OSM-ROAD-1272879127,1272879127,,,path,osm:1272879127:244,0.115,HIGH RISK,HIGH,1,0,1,0.115,1,0,1,0.115,1,0,1,0.115,1,0,1,0.115
OSM-ROAD-1271466708,1271466708,,,service,osm:1271466708:245,0.04,HIGH RISK,HIGH,1,0,1,0.04,1,0,1,0.04,1,0,1,0.04,1,0,1,0.04
OSM-ROAD-1272879126,1272879126,,,path,osm:1272879126:246,0.06,HIGH RISK,HIGH,1,0,1,0.06,1,0,1,0.06,1,0,1,0.06,1,0,1,0.06
OSM-ROAD-593378598,593378598,,,unclassified,osm:593378598:247,1.966,HIGH RISK,HIGH,1,0,1,1.966,1,0,1,1.966,1,0,1,1.966,1,0,1,1.966
OSM-ROAD-1272589133,1272589133,,,track,osm:1272589133:248,0.555,HIGH RISK,HIGH,2,0,2,0.555,2,0,2,0.555,2,0,2,0.555,2,0,2,0.555
OSM-ROAD-1275183982,1275183982,,,residential,osm:1275183982:249,0.04,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1275183981,1275183981,,,residential,osm:1275183981:250,0.079,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1275183986,1275183986,,,service,osm:1275183986:251,0.174,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1230053189,1230053189,,,secondary,osm:1230053189:252,5.012,HIGH RISK,HIGH,1,0,1,1.087,1,0,1,1.087,1,0,1,1.087,1,0,1,1.087
OSM-ROAD-593392227,593392227,,,unclassified,osm:593392227:253,1.936,HIGH RISK,HIGH,1,0,1,1.936,1,0,1,1.936,1,0,1,1.936,1,0,1,1.936
OSM-ROAD-1272208266,1272208266,,,path,osm:1272208266:254,0.155,HIGH RISK,HIGH,1,0,1,0.155,1,0,1,0.155,1,0,1,0.155,1,0,1,0.155
OSM-ROAD-606031412,606031412,,,unclassified,osm:606031412:255,2.765,HIGH RISK,HIGH,2,0,2,2.765,2,0,2,2.765,2,0,2,2.765,2,0,2,2.765
OSM-ROAD-1247474512,1247474512,,,unclassified,osm:1247474512:256,0.2,HIGH RISK,HIGH,1,0,1,0.2,1,0,1,0.2,1,0,1,0.2,1,0,1,0.2
OSM-ROAD-1273100427,1273100427,,,service,osm:1273100427:257,0.061,HIGH RISK,HIGH,1,0,1,0.061,1,0,1,0.061,1,0,1,0.061,1,0,1,0.061
OSM-ROAD-1246919976,1246919976,,,unclassified,osm:1246919976:258,0.567,HIGH RISK,HIGH,1,0,1,0.567,1,0,1,0.567,1,0,1,0.567,1,0,1,0.567
OSM-ROAD-1246431574,1246431574,,,service,osm:1246431574:259,0.679,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1246431575,1246431575,,,service,osm:1246431575:260,0.445,HIGH RISK,HIGH,1,0,1,0.166,1,0,1,0.166,1,0,1,0.166,1,0,1,0.166
OSM-ROAD-1267993911,1267993911,,,service,osm:1267993911:261,0.307,HIGH RISK,HIGH,1,0,1,0.18,1,0,1,0.18,1,0,1,0.18,1,0,1,0.18
OSM-ROAD-1488650753,1488650753,,,service,osm:1488650753:262,0.114,HIGH RISK,HIGH,1,0,1,0.105,1,0,1,0.105,1,0,1,0.105,1,0,1,0.105
OSM-ROAD-1267993909,1267993909,,,service,osm:1267993909:263,0.125,HIGH RISK,HIGH,1,0,1,0.125,1,0,1,0.125,1,0,1,0.125,1,0,1,0.125
OSM-ROAD-134410492,134410492,,SH,primary,ref:sh,0.189,HIGH RISK,HIGH,1,0,1,0.189,1,0,1,0.189,1,0,1,0.189,1,0,1,0.189
OSM-ROAD-44848709,44848709,,NH710,trunk,ref:nh710,1.491,HIGH RISK,HIGH,1,0,1,0.217,1,0,1,0.217,1,0,1,0.217,1,0,1,0.217
OSM-ROAD-422074771,422074771,,NH710,trunk,ref:nh710,1.14,HIGH RISK,HIGH,1,0,1,0.488,1,0,1,0.488,1,0,1,0.488,1,0,1,0.488
OSM-ROAD-422074770,422074770,,NH710,trunk,ref:nh710,0.043,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-605873225,605873225,,,unclassified,osm:605873225:268,3.229,HIGH RISK,HIGH,1,0,1,0.61,1,0,1,0.61,1,0,1,0.61,1,0,1,0.61
OSM-ROAD-1267993912,1267993912,,,track,osm:1267993912:269,0.462,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-44848708,44848708,,NH710,trunk,ref:nh710,2.518,HIGH RISK,HIGH,3,0,3,0.958,3,0,3,0.958,3,0,3,0.958,3,0,3,0.958
OSM-ROAD-84997653,84997653,,MDR,secondary,ref:mdr,7.846,HIGH RISK,HIGH,2,0,2,4.077,2,0,2,4.077,2,0,2,4.077,2,0,2,4.077
OSM-ROAD-84997652,84997652,,MDR,secondary,ref:mdr,3.571,HIGH RISK,HIGH,1,0,1,0.34,1,0,1,0.34,1,0,1,0.34,1,0,1,0.34
OSM-ROAD-1273698597,1273698597,,,unclassified,osm:1273698597:273,0.793,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-606438679,606438679,,,unclassified,osm:606438679:274,2.51,HIGH RISK,HIGH,1,0,1,0.733,1,0,1,0.733,1,0,1,0.733,1,0,1,0.733
OSM-ROAD-84997650,84997650,,MDR,secondary,ref:mdr,0.895,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1274803526,1274803526,,,path,osm:1274803526:276,0.106,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1274803525,1274803525,,,path,osm:1274803525:277,0.052,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1273580523,1273580523,,,path,osm:1273580523:278,0.163,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1246723722,1246723722,,,unclassified,osm:1246723722:279,0.062,HIGH RISK,HIGH,1,0,1,0.062,1,0,1,0.062,1,0,1,0.062,1,0,1,0.062
OSM-ROAD-606048434,606048434,,,unclassified,osm:606048434:280,0.123,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1246723721,1246723721,,,unclassified,osm:1246723721:281,0.062,HIGH RISK,HIGH,1,0,1,0.062,1,0,1,0.062,1,0,1,0.062,1,0,1,0.062
OSM-ROAD-1266182046,1266182046,,,track,osm:1266182046:282,0.351,HIGH RISK,HIGH,1,0,1,0.351,1,0,1,0.351,1,0,1,0.351,1,0,1,0.351
OSM-ROAD-1246724728,1246724728,,,track,osm:1246724728:283,0.102,HIGH RISK,HIGH,1,0,1,0.102,1,0,1,0.102,1,0,1,0.102,1,0,1,0.102
OSM-ROAD-1246724727,1246724727,,,track,osm:1246724727:284,0.077,HIGH RISK,HIGH,1,0,1,0.077,1,0,1,0.077,1,0,1,0.077,1,0,1,0.077
OSM-ROAD-1246723733,1246723733,,,unclassified,osm:1246723733:285,0.148,HIGH RISK,HIGH,1,0,1,0.148,1,0,1,0.148,1,0,1,0.148,1,0,1,0.148
OSM-ROAD-1247096531,1247096531,,,unclassified,osm:1247096531:286,0.011,HIGH RISK,HIGH,1,0,1,0.011,1,0,1,0.011,1,0,1,0.011,1,0,1,0.011
OSM-ROAD-1246724725,1246724725,,,unclassified,osm:1246724725:287,0.03,HIGH RISK,HIGH,1,0,1,0.03,1,0,1,0.03,1,0,1,0.03,1,0,1,0.03
OSM-ROAD-1246724724,1246724724,,,unclassified,osm:1246724724:288,0.069,HIGH RISK,HIGH,1,0,1,0.069,1,0,1,0.069,1,0,1,0.069,1,0,1,0.069
OSM-ROAD-1268739112,1268739112,,,path,osm:1268739112:289,0.003,HIGH RISK,HIGH,1,0,1,0.003,1,0,1,0.003,1,0,1,0.003,1,0,1,0.003
OSM-ROAD-1268739111,1268739111,,,path,osm:1268739111:290,0.055,HIGH RISK,HIGH,1,0,1,0.055,1,0,1,0.055,1,0,1,0.055,1,0,1,0.055
OSM-ROAD-1272881948,1272881948,,,path,osm:1272881948:291,0.472,HIGH RISK,HIGH,1,0,1,0.429,1,0,1,0.429,1,0,1,0.429,1,0,1,0.429
OSM-ROAD-1268739110,1268739110,,,path,osm:1268739110:292,0.296,HIGH RISK,HIGH,1,0,1,0.296,1,0,1,0.296,1,0,1,0.296,1,0,1,0.296
OSM-ROAD-1272881949,1272881949,,,path,osm:1272881949:293,0.362,HIGH RISK,HIGH,2,0,2,0.362,2,0,2,0.362,2,0,2,0.362,2,0,2,0.362
OSM-ROAD-1264664193,1264664193,,,path,osm:1264664193:294,0.433,HIGH RISK,HIGH,1,0,1,0.017,1,0,1,0.017,1,0,1,0.017,1,0,1,0.017
OSM-ROAD-1263629801,1263629801,,,unclassified,osm:1263629801:295,0.077,HIGH RISK,HIGH,1,0,1,0.077,1,0,1,0.077,1,0,1,0.077,1,0,1,0.077
OSM-ROAD-56052261,56052261,,,tertiary,osm:56052261:296,10.368,HIGH RISK,HIGH,4,0,4,7.783,4,0,4,7.783,4,0,4,7.783,4,0,4,7.783
OSM-ROAD-1263629800,1263629800,,,unclassified,osm:1263629800:297,0.86,HIGH RISK,HIGH,1,0,1,0.86,1,0,1,0.86,1,0,1,0.86,1,0,1,0.86
OSM-ROAD-1268645996,1268645996,,,path,osm:1268645996:298,0.135,HIGH RISK,HIGH,2,0,2,0.135,2,0,2,0.135,2,0,2,0.135,2,0,2,0.135
OSM-ROAD-1246724726,1246724726,,,track,osm:1246724726:299,0.378,HIGH RISK,HIGH,1,0,1,0.219,1,0,1,0.219,1,0,1,0.219,1,0,1,0.219
OSM-ROAD-1246724723,1246724723,,,unclassified,osm:1246724723:300,0.044,HIGH RISK,HIGH,1,0,1,0.044,1,0,1,0.044,1,0,1,0.044,1,0,1,0.044
OSM-ROAD-1266201687,1266201687,,,path,osm:1266201687:301,0.274,HIGH RISK,HIGH,1,0,1,0.274,1,0,1,0.274,1,0,1,0.274,1,0,1,0.274
OSM-ROAD-1266202531,1266202531,,,track,osm:1266202531:302,0.445,HIGH RISK,HIGH,1,0,1,0.445,1,0,1,0.445,1,0,1,0.445,1,0,1,0.445
OSM-ROAD-605873224,605873224,,,unclassified,osm:605873224:303,1.0,HIGH RISK,HIGH,2,0,2,0.977,2,0,2,0.977,2,0,2,0.977,2,0,2,0.977
OSM-ROAD-84994695,84994695,,NH710,trunk,ref:nh710,8.717,HIGH RISK,HIGH,5,0,5,7.649,4,1,5,7.649,5,0,5,7.649,5,0,5,7.649
OSM-ROAD-1266182231,1266182231,,,track,osm:1266182231:305,1.398,HIGH RISK,HIGH,2,0,2,1.058,2,0,2,1.058,2,0,2,1.058,2,0,2,1.058
OSM-ROAD-1266182230,1266182230,,,path,osm:1266182230:306,0.629,HIGH RISK,HIGH,1,0,1,0.44,1,0,1,0.44,1,0,1,0.44,1,0,1,0.44
OSM-ROAD-487852052,487852052,,,tertiary,osm:487852052:307,4.974,HIGH RISK,HIGH,3,0,3,4.498,3,0,3,4.498,3,0,3,4.498,3,0,3,4.498
